dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,rider_type,riders,price,COGS,revenue,cost,profit,profit_margin
2022-06-19,2,1,6,8,0,2,1,2,0.6,0.5758,0.78,0.1642,casual,40,4.99,1.56,199.60000000000002,62.400000000000006,137.20000000000002,0.687374749498998
2022-06-19,2,1,6,9,0,2,1,1,0.64,0.6061,0.73,0.0896,casual,40,4.99,1.56,199.60000000000002,62.400000000000006,137.20000000000002,0.687374749498998
2022-06-19,2,1,6,10,0,2,1,1,0.64,0.6061,0.73,0.0896,casual,44,4.99,1.56,219.56,68.64,150.92000000000002,0.687374749498998
2022-06-19,2,1,6,11,0,2,1,1,0.66,0.6212,0.69,0.1343,casual,56,4.99,1.56,279.44,87.36,192.07999999999998,0.6873747494989979
2022-06-19,2,1,6,12,0,2,1,1,0.7,0.6515,0.65,0.0896,casual,70,4.99,1.56,349.3,109.2,240.10000000000002,0.687374749498998
2022-06-19,2,1,6,13,0,2,1,1,0.74,0.6818,0.58,0.1343,casual,69,4.99,1.56,344.31,107.64,236.67000000000002,0.687374749498998
2022-06-19,2,1,6,14,0,2,1,1,0.76,0.7121,0.58,0.1045,casual,61,4.99,1.56,304.39,95.16,209.23,0.687374749498998
2022-06-19,2,1,6,15,0,2,1,1,0.78,0.7424,0.59,0.1642,casual,72,4.99,1.56,359.28000000000003,112.32000000000001,246.96000000000004,0.687374749498998
2022-06-19,2,1,6,16,0,2,1,1,0.8,0.7576,0.55,0.2239,casual,48,4.99,1.56,239.52,74.88,164.64000000000001,0.687374749498998
2022-06-19,2,1,6,17,0,2,1,1,0.8,0.7576,0.55,0.194,casual,86,4.99,1.56,429.14000000000004,134.16,294.98,0.687374749498998
2022-06-19,2,1,6,18,0,2,1,1,0.8,0.7576,0.55,0.1642,casual,91,4.99,1.56,454.09000000000003,141.96,312.13,0.6873747494989979
2022-06-19,2,1,6,19,0,2,1,1,0.8,0.7727,0.59,0.2239,casual,82,4.99,1.56,409.18,127.92,281.26,0.687374749498998
2022-06-19,2,1,6,20,0,2,1,1,0.8,0.7576,0.55,0.2537,casual,59,4.99,1.56,294.41,92.04,202.37,0.6873747494989979
2022-06-19,2,1,6,21,0,2,1,1,0.76,0.7121,0.62,0.1642,casual,37,4.99,1.56,184.63,57.72,126.91,0.687374749498998
2022-06-19,2,1,6,22,0,2,1,1,0.72,0.697,0.79,0.0896,casual,51,4.99,1.56,254.49,79.56,174.93,0.687374749498998
2022-06-19,2,1,6,23,0,2,1,1,0.72,0.697,0.79,0.1343,casual,23,4.99,1.56,114.77000000000001,35.88,78.89000000000001,0.687374749498998
2022-06-20,2,1,6,0,0,3,1,1,0.7,0.6667,0.79,0.194,casual,5,4.99,1.56,24.950000000000003,7.800000000000001,17.150000000000002,0.687374749498998
2022-06-20,2,1,6,1,0,3,1,1,0.68,0.6364,0.79,0.194,casual,7,4.99,1.56,34.93,10.92,24.009999999999998,0.6873747494989979
2022-06-20,2,1,6,2,0,3,1,1,0.66,0.6061,0.83,0.1642,casual,1,4.99,1.56,4.99,1.56,3.43,0.687374749498998
2022-06-20,2,1,6,3,0,3,1,1,0.66,0.6061,0.83,0.1343,casual,2,4.99,1.56,9.98,3.12,6.86,0.687374749498998
2022-06-20,2,1,6,4,0,3,1,1,0.66,0.6061,0.83,0.0896,casual,1,4.99,1.56,4.99,1.56,3.43,0.687374749498998
2022-06-20,2,1,6,5,0,3,1,1,0.66,0.6061,0.83,0.0896,casual,2,4.99,1.56,9.98,3.12,6.86,0.687374749498998
2022-06-20,2,1,6,6,0,3,1,2,0.64,0.5758,0.89,0.0896,casual,9,4.99,1.56,44.910000000000004,14.040000000000001,30.870000000000005,0.687374749498998
2022-06-20,2,1,6,7,0,3,1,2,0.66,0.5909,0.89,0,casual,20,4.99,1.56,99.80000000000001,31.200000000000003,68.60000000000001,0.687374749498998
2022-06-20,2,1,6,8,0,3,1,2,0.7,0.6667,0.79,0.1045,casual,43,4.99,1.56,214.57000000000002,67.08,147.49,0.687374749498998
2022-06-20,2,1,6,9,0,3,1,2,0.72,0.697,0.74,0,casual,40,4.99,1.56,199.60000000000002,62.400000000000006,137.20000000000002,0.687374749498998
2022-06-20,2,1,6,10,0,3,1,1,0.82,0.7727,0.52,0.1343,casual,41,4.99,1.56,204.59,63.96,140.63,0.687374749498998
2022-06-20,2,1,6,11,0,3,1,1,0.84,0.7879,0.49,0.194,casual,54,4.99,1.56,269.46000000000004,84.24000000000001,185.22000000000003,0.687374749498998
2022-06-20,2,1,6,12,0,3,1,1,0.86,0.803,0.47,0.1642,casual,30,4.99,1.56,149.70000000000002,46.800000000000004,102.9,0.6873747494989979
2022-06-20,2,1,6,13,0,3,1,1,0.86,0.7879,0.44,0.1045,casual,48,4.99,1.56,239.52,74.88,164.64000000000001,0.687374749498998
2022-06-20,2,1,6,14,0,3,1,1,0.88,0.803,0.39,0.194,casual,56,4.99,1.56,279.44,87.36,192.07999999999998,0.6873747494989979
2022-06-20,2,1,6,15,0,3,1,1,0.9,0.8182,0.35,0,casual,36,4.99,1.56,179.64000000000001,56.160000000000004,123.48000000000002,0.687374749498998
2022-06-20,2,1,6,16,0,3,1,1,0.9,0.8182,0.35,0.1045,casual,51,4.99,1.56,254.49,79.56,174.93,0.687374749498998
2022-06-20,2,1,6,17,0,3,1,1,0.9,0.8182,0.37,0,casual,80,4.99,1.56,399.20000000000005,124.80000000000001,274.40000000000003,0.687374749498998
2022-06-20,2,1,6,18,0,3,1,1,0.9,0.8182,0.37,0,casual,81,4.99,1.56,404.19,126.36,277.83,0.6873747494989979
2022-06-20,2,1,6,19,0,3,1,1,0.88,0.7879,0.37,0.2537,casual,90,4.99,1.56,449.1,140.4,308.70000000000005,0.687374749498998
2022-06-20,2,1,6,20,0,3,1,1,0.86,0.7727,0.39,0.2239,casual,81,4.99,1.56,404.19,126.36,277.83,0.6873747494989979
2022-06-20,2,1,6,21,0,3,1,1,0.84,0.7576,0.44,0.0896,casual,42,4.99,1.56,209.58,65.52,144.06,0.687374749498998
2022-06-20,2,1,6,22,0,3,1,1,0.82,0.7576,0.46,0.1045,casual,31,4.99,1.56,154.69,48.36,106.33,0.687374749498998
2022-06-20,2,1,6,23,0,3,1,1,0.78,0.7424,0.59,0.1045,casual,21,4.99,1.56,104.79,32.76,72.03,0.687374749498998
2022-06-21,3,1,6,0,0,4,1,1,0.74,0.697,0.7,0.0896,casual,16,4.99,1.56,79.84,24.96,54.88,0.687374749498998
2022-06-21,3,1,6,1,0,4,1,1,0.72,0.697,0.79,0.1343,casual,2,4.99,1.56,9.98,3.12,6.86,0.687374749498998
2022-06-21,3,1,6,2,0,4,1,1,0.72,0.697,0.79,0.1045,casual,11,4.99,1.56,54.89,17.16,37.730000000000004,0.687374749498998
2022-06-21,3,1,6,3,0,4,1,1,0.72,0.697,0.74,0,casual,3,4.99,1.56,14.97,4.68,10.290000000000001,0.687374749498998
2022-06-21,3,1,6,4,0,4,1,1,0.7,0.6667,0.84,0.0896,casual,1,4.99,1.56,4.99,1.56,3.43,0.687374749498998
2022-06-21,3,1,6,5,0,4,1,1,0.7,0.6667,0.84,0.1045,casual,3,4.99,1.56,14.97,4.68,10.290000000000001,0.687374749498998
2022-06-21,3,1,6,6,0,4,1,2,0.7,0.6667,0.84,0.0896,casual,3,4.99,1.56,14.97,4.68,10.290000000000001,0.687374749498998
2022-06-21,3,1,6,7,0,4,1,2,0.7,0.6667,0.84,0.0896,casual,26,4.99,1.56,129.74,40.56,89.18,0.687374749498998
2022-06-21,3,1,6,8,0,4,1,1,0.74,0.697,0.7,0,casual,27,4.99,1.56,134.73000000000002,42.120000000000005,92.61000000000001,0.687374749498998
2022-06-21,3,1,6,9,0,4,1,1,0.8,0.7576,0.55,0.194,casual,32,4.99,1.56,159.68,49.92,109.76,0.687374749498998
2022-06-21,3,1,6,10,0,4,1,1,0.84,0.7879,0.49,0.1045,casual,36,4.99,1.56,179.64000000000001,56.160000000000004,123.48000000000002,0.687374749498998
2022-06-21,3,1,6,11,0,4,1,1,0.86,0.7879,0.41,0.1343,casual,40,4.99,1.56,199.60000000000002,62.400000000000006,137.20000000000002,0.687374749498998
2022-06-21,3,1,6,12,0,4,1,1,0.9,0.8182,0.35,0.194,casual,33,4.99,1.56,164.67000000000002,51.480000000000004,113.19000000000001,0.687374749498998
2022-06-21,3,1,6,13,0,4,1,1,0.9,0.8182,0.35,0,casual,31,4.99,1.56,154.69,48.36,106.33,0.687374749498998
2022-06-21,3,1,6,14,0,4,1,1,0.88,0.7879,0.37,0.1642,casual,27,4.99,1.56,134.73000000000002,42.120000000000005,92.61000000000001,0.687374749498998
2022-06-21,3,1,6,15,0,4,1,1,0.92,0.8333,0.33,0.1642,casual,40,4.99,1.56,199.60000000000002,62.400000000000006,137.20000000000002,0.687374749498998
2022-06-21,3,1,6,16,0,4,1,1,0.9,0.8182,0.35,0.1343,casual,37,4.99,1.56,184.63,57.72,126.91,0.687374749498998
2022-06-21,3,1,6,17,0,4,1,1,0.88,0.7879,0.37,0,casual,80,4.99,1.56,399.20000000000005,124.80000000000001,274.40000000000003,0.687374749498998
2022-06-21,3,1,6,18,0,4,1,1,0.86,0.7879,0.41,0.194,casual,78,4.99,1.56,389.22,121.68,267.54,0.687374749498998
2022-06-21,3,1,6,19,0,4,1,1,0.88,0.803,0.39,0.2239,casual,84,4.99,1.56,419.16,131.04,288.12,0.687374749498998
2022-06-21,3,1,6,20,0,4,1,1,0.86,0.7879,0.44,0.194,casual,79,4.99,1.56,394.21000000000004,123.24000000000001,270.97,0.687374749498998
2022-06-21,3,1,6,21,0,4,1,1,0.82,0.7727,0.52,0.194,casual,55,4.99,1.56,274.45,85.8,188.64999999999998,0.6873747494989979
2022-06-21,3,1,6,22,0,4,1,1,0.8,0.7879,0.63,0.1642,casual,22,4.99,1.56,109.78,34.32,75.46000000000001,0.687374749498998
2022-06-21,3,1,6,23,0,4,1,1,0.8,0.7727,0.59,0.0896,casual,12,4.99,1.56,59.88,18.72,41.160000000000004,0.687374749498998
2022-06-22,3,1,6,0,0,5,1,2,0.76,0.7273,0.7,0.1045,casual,16,4.99,1.56,79.84,24.96,54.88,0.687374749498998
2022-06-22,3,1,6,1,0,5,1,1,0.76,0.7424,0.75,0.1642,casual,3,4.99,1.56,14.97,4.68,10.290000000000001,0.687374749498998
2022-06-22,3,1,6,2,0,5,1,1,0.74,0.7121,0.79,0,casual,0,4.99,1.56,0.0,0.0,0.0,
2022-06-22,3,1,6,3,0,5,1,1,0.74,0.7121,0.79,0,casual,1,4.99,1.56,4.99,1.56,3.43,0.687374749498998
2022-06-22,3,1,6,4,0,5,1,2,0.76,0.7273,0.66,0,casual,3,4.99,1.56,14.97,4.68,10.290000000000001,0.687374749498998
2022-06-22,3,1,6,5,0,5,1,2,0.74,0.697,0.66,0.0896,casual,3,4.99,1.56,14.97,4.68,10.290000000000001,0.687374749498998
2022-06-22,3,1,6,6,0,5,1,2,0.74,0.697,0.66,0,casual,4,4.99,1.56,19.96,6.24,13.72,0.687374749498998
2022-06-22,3,1,6,7,0,5,1,1,0.74,0.6818,0.58,0.1642,casual,19,4.99,1.56,94.81,29.64,65.17,0.687374749498998
2022-06-22,3,1,6,8,0,5,1,1,0.76,0.697,0.55,0.1343,casual,49,4.99,1.56,244.51000000000002,76.44,168.07000000000002,0.687374749498998
2022-06-22,3,1,6,9,0,5,1,1,0.76,0.7121,0.58,0.2239,casual,55,4.99,1.56,274.45,85.8,188.64999999999998,0.6873747494989979
2022-06-22,3,1,6,10,0,5,1,1,0.8,0.7424,0.52,0.3582,casual,52,4.99,1.56,259.48,81.12,178.36,0.687374749498998
2022-06-22,3,1,6,11,0,5,1,1,0.8,0.7424,0.49,0.1642,casual,76,4.99,1.56,379.24,118.56,260.68,0.687374749498998
2022-06-22,3,1,6,12,0,5,1,1,0.84,0.7879,0.49,0.1343,casual,63,4.99,1.56,314.37,98.28,216.09,0.687374749498998
2022-06-22,3,1,6,13,0,5,1,1,0.88,0.803,0.39,0.2239,casual,72,4.99,1.56,359.28000000000003,112.32000000000001,246.96000000000004,0.687374749498998
2022-06-22,3,1,6,14,0,5,1,1,0.88,0.803,0.39,0.2239,casual,65,4.99,1.56,324.35,101.4,222.95000000000002,0.687374749498998
2022-06-22,3,1,6,15,0,5,1,1,0.9,0.8182,0.35,0.3582,casual,72,4.99,1.56,359.28000000000003,112.32000000000001,246.96000000000004,0.687374749498998
2022-06-22,3,1,6,16,0,5,1,1,0.9,0.803,0.31,0.2239,casual,67,4.99,1.56,334.33000000000004,104.52000000000001,229.81000000000003,0.687374749498998
2022-06-22,3,1,6,17,0,5,1,2,0.82,0.7273,0.38,0.1642,casual,95,4.99,1.56,474.05,148.20000000000002,325.85,0.687374749498998
2022-06-22,3,1,6,18,0,5,1,2,0.8,0.7576,0.55,0.194,casual,62,4.99,1.56,309.38,96.72,212.66,0.687374749498998
2022-06-22,3,1,6,19,0,5,1,2,0.76,0.697,0.55,0.5224,casual,45,4.99,1.56,224.55,70.2,154.35000000000002,0.687374749498998
2022-06-22,3,1,6,20,0,5,1,2,0.76,0.697,0.55,0.5224,casual,31,4.99,1.56,154.69,48.36,106.33,0.687374749498998
2022-06-22,3,1,6,21,0,5,1,3,0.68,0.6364,0.65,0.2836,casual,40,4.99,1.56,199.60000000000002,62.400000000000006,137.20000000000002,0.687374749498998
2022-06-22,3,1,6,22,0,5,1,1,0.68,0.6364,0.69,0.1343,casual,42,4.99,1.56,209.58,65.52,144.06,0.687374749498998
2022-06-22,3,1,6,23,0,5,1,2,0.66,0.6212,0.74,0,casual,29,4.99,1.56,144.71,45.24,99.47,0.6873747494989979
2022-06-23,3,1,6,0,0,6,0,1,0.64,0.5758,0.83,0,casual,14,4.99,1.56,69.86,21.84,48.019999999999996,0.6873747494989979
2022-06-23,3,1,6,1,0,6,0,1,0.66,0.6061,0.78,0.1343,casual,16,4.99,1.56,79.84,24.96,54.88,0.687374749498998
2022-06-23,3,1,6,2,0,6,0,2,0.64,0.5758,0.83,0.194,casual,18,4.99,1.56,89.82000000000001,28.080000000000002,61.74000000000001,0.687374749498998
2022-06-23,3,1,6,3,0,6,0,2,0.64,0.5758,0.83,0.0896,casual,10,4.99,1.56,49.900000000000006,15.600000000000001,34.300000000000004,0.687374749498998
2022-06-23,3,1,6,4,0,6,0,2,0.64,0.5758,0.83,0.1642,casual,6,4.99,1.56,29.94,9.36,20.580000000000002,0.687374749498998
2022-06-23,3,1,6,5,0,6,0,2,0.64,0.5758,0.83,0.194,casual,1,4.99,1.56,4.99,1.56,3.43,0.687374749498998
2022-06-23,3,1,6,6,0,6,0,1,0.64,0.5758,0.83,0.0896,casual,10,4.99,1.56,49.900000000000006,15.600000000000001,34.300000000000004,0.687374749498998
2022-06-23,3,1,6,7,0,6,0,1,0.64,0.5758,0.83,0.1642,casual,19,4.99,1.56,94.81,29.64,65.17,0.687374749498998
2022-06-23,3,1,6,8,0,6,0,1,0.68,0.6364,0.69,0.2239,casual,34,4.99,1.56,169.66,53.04,116.62,0.687374749498998
2022-06-23,3,1,6,9,0,6,0,1,0.72,0.6818,0.62,0.194,casual,85,4.99,1.56,424.15000000000003,132.6,291.55000000000007,0.6873747494989981
2022-06-23,3,1,6,10,0,6,0,1,0.74,0.6818,0.55,0.194,casual,177,4.99,1.56,883.23,276.12,607.11,0.687374749498998
2022-06-23,3,1,6,11,0,6,0,1,0.76,0.6818,0.48,0.2239,casual,167,4.99,1.56,833.33,260.52,572.8100000000001,0.687374749498998
2022-06-23,3,1,6,12,0,6,0,1,0.8,0.7273,0.43,0.194,casual,203,4.99,1.56,1012.97,316.68,696.29,0.6873747494989979
2022-06-23,3,1,6,13,0,6,0,1,0.82,0.7273,0.34,0.194,casual,226,4.99,1.56,1127.74,352.56,775.1800000000001,0.687374749498998
2022-06-23,3,1,6,14,0,6,0,1,0.78,0.6818,0.33,0.2537,casual,238,4.99,1.56,1187.6200000000001,371.28000000000003,816.3400000000001,0.687374749498998
2022-06-23,3,1,6,15,0,6,0,1,0.84,0.7273,0.3,0.3284,casual,217,4.99,1.56,1082.8300000000002,338.52000000000004,744.3100000000002,0.687374749498998
2022-06-23,3,1,6,16,0,6,0,1,0.84,0.7121,0.26,0.2985,casual,196,4.99,1.56,978.0400000000001,305.76,672.2800000000001,0.687374749498998
2022-06-23,3,1,6,17,0,6,0,1,0.82,0.7121,0.26,0.2537,casual,214,4.99,1.56,1067.8600000000001,333.84000000000003,734.0200000000001,0.687374749498998
2022-06-23,3,1,6,18,0,6,0,1,0.82,0.7121,0.26,0.2985,casual,194,4.99,1.56,968.0600000000001,302.64,665.4200000000001,0.687374749498998
2022-06-23,3,1,6,19,0,6,0,1,0.8,0.697,0.27,0.194,casual,185,4.99,1.56,923.1500000000001,288.6,634.5500000000001,0.687374749498998
2022-06-23,3,1,6,20,0,6,0,1,0.78,0.6818,0.31,0.194,casual,158,4.99,1.56,788.4200000000001,246.48000000000002,541.94,0.687374749498998
2022-06-23,3,1,6,21,0,6,0,1,0.76,0.6667,0.33,0.1343,casual,99,4.99,1.56,494.01000000000005,154.44,339.57000000000005,0.687374749498998
2022-06-23,3,1,6,22,0,6,0,1,0.74,0.6515,0.37,0.1045,casual,101,4.99,1.56,503.99,157.56,346.43,0.687374749498998
2022-06-23,3,1,6,23,0,6,0,1,0.72,0.6515,0.44,0,casual,69,4.99,1.56,344.31,107.64,236.67000000000002,0.687374749498998
2022-06-24,3,1,6,0,0,0,0,1,0.7,0.6515,0.51,0,casual,31,4.99,1.56,154.69,48.36,106.33,0.687374749498998
2022-06-24,3,1,6,1,0,0,0,2,0.68,0.6364,0.54,0.0896,casual,39,4.99,1.56,194.61,60.84,133.77,0.687374749498998
2022-06-24,3,1,6,2,0,0,0,2,0.68,0.6364,0.51,0,casual,34,4.99,1.56,169.66,53.04,116.62,0.687374749498998
2022-06-24,3,1,6,3,0,0,0,2,0.66,0.6212,0.65,0.0896,casual,19,4.99,1.56,94.81,29.64,65.17,0.687374749498998
2022-06-24,3,1,6,4,0,0,0,2,0.66,0.6212,0.65,0,casual,4,4.99,1.56,19.96,6.24,13.72,0.687374749498998
2022-06-24,3,1,6,5,0,0,0,1,0.62,0.6061,0.69,0.1343,casual,1,4.99,1.56,4.99,1.56,3.43,0.687374749498998
2022-06-24,3,1,6,6,0,0,0,1,0.64,0.6061,0.65,0.1642,casual,6,4.99,1.56,29.94,9.36,20.580000000000002,0.687374749498998
2022-06-24,3,1,6,7,0,0,0,1,0.64,0.6061,0.69,0.1045,casual,23,4.99,1.56,114.77000000000001,35.88,78.89000000000001,0.687374749498998
2022-06-24,3,1,6,8,0,0,0,1,0.7,0.6515,0.58,0,casual,38,4.99,1.56,189.62,59.28,130.34,0.687374749498998
2022-06-24,3,1,6,9,0,0,0,1,0.72,0.6667,0.51,0,casual,63,4.99,1.56,314.37,98.28,216.09,0.687374749498998
2022-06-24,3,1,6,10,0,0,0,1,0.76,0.6818,0.4,0,casual,161,4.99,1.56,803.39,251.16,552.23,0.687374749498998
2022-06-24,3,1,6,11,0,0,0,1,0.76,0.6818,0.4,0.1343,casual,215,4.99,1.56,1072.8500000000001,335.40000000000003,737.45,0.6873747494989979
2022-06-24,3,1,6,12,0,0,0,1,0.8,0.697,0.33,0.2239,casual,227,4.99,1.56,1132.73,354.12,778.61,0.687374749498998
2022-06-24,3,1,6,13,0,0,0,1,0.8,0.697,0.33,0.2836,casual,237,4.99,1.56,1182.63,369.72,812.9100000000001,0.687374749498998
2022-06-24,3,1,6,14,0,0,0,1,0.84,0.7273,0.3,0.2985,casual,253,4.99,1.56,1262.47,394.68,867.79,0.6873747494989979
2022-06-24,3,1,6,15,0,0,0,1,0.86,0.7424,0.28,0.2239,casual,197,4.99,1.56,983.0300000000001,307.32,675.71,0.687374749498998
2022-06-24,3,1,6,16,0,0,0,1,0.84,0.7273,0.3,0.2537,casual,181,4.99,1.56,903.19,282.36,620.83,0.687374749498998
2022-06-24,3,1,6,17,0,0,0,1,0.84,0.7273,0.32,0.2537,casual,203,4.99,1.56,1012.97,316.68,696.29,0.6873747494989979
2022-06-24,3,1,6,18,0,0,0,1,0.82,0.7273,0.34,0.2537,casual,186,4.99,1.56,928.14,290.16,637.98,0.687374749498998
2022-06-24,3,1,6,19,0,0,0,1,0.8,0.7121,0.38,0.2985,casual,176,4.99,1.56,878.24,274.56,603.6800000000001,0.687374749498998
2022-06-24,3,1,6,20,0,0,0,1,0.78,0.697,0.46,0.2537,casual,108,4.99,1.56,538.9200000000001,168.48000000000002,370.44000000000005,0.687374749498998
2022-06-24,3,1,6,21,0,0,0,1,0.76,0.697,0.55,0.2239,casual,76,4.99,1.56,379.24,118.56,260.68,0.687374749498998
2022-06-24,3,1,6,22,0,0,0,1,0.74,0.6818,0.55,0.1045,casual,53,4.99,1.56,264.47,82.68,181.79000000000002,0.687374749498998
2022-06-24,3,1,6,23,0,0,0,1,0.74,0.6818,0.58,0.1045,casual,20,4.99,1.56,99.80000000000001,31.200000000000003,68.60000000000001,0.687374749498998
2022-06-25,3,1,6,0,0,1,1,1,0.72,0.6818,0.62,0.2537,casual,31,4.99,1.56,154.69,48.36,106.33,0.687374749498998
2022-06-25,3,1,6,1,0,1,1,1,0.7,0.6515,0.65,0.2239,casual,11,4.99,1.56,54.89,17.16,37.730000000000004,0.687374749498998
2022-06-25,3,1,6,2,0,1,1,1,0.7,0.6515,0.7,0.2239,casual,4,4.99,1.56,19.96,6.24,13.72,0.687374749498998
2022-06-25,3,1,6,3,0,1,1,1,0.68,0.6364,0.69,0.2537,casual,1,4.99,1.56,4.99,1.56,3.43,0.687374749498998
2022-06-25,3,1,6,4,0,1,1,1,0.66,0.6061,0.78,0.2537,casual,0,4.99,1.56,0.0,0.0,0.0,
2022-06-25,3,1,6,5,0,1,1,1,0.66,0.6212,0.74,0.1642,casual,1,4.99,1.56,4.99,1.56,3.43,0.687374749498998
2022-06-25,3,1,6,6,0,1,1,1,0.64,0.5909,0.78,0.1642,casual,11,4.99,1.56,54.89,17.16,37.730000000000004,0.687374749498998
2022-06-25,3,1,6,7,0,1,1,1,0.66,0.6212,0.74,0.2239,casual,30,4.99,1.56,149.70000000000002,46.800000000000004,102.9,0.6873747494989979
2022-06-25,3,1,6,8,0,1,1,1,0.66,0.6212,0.69,0.194,casual,53,4.99,1.56,264.47,82.68,181.79000000000002,0.687374749498998
2022-06-25,3,1,6,9,0,1,1,1,0.7,0.6515,0.65,0.194,casual,37,4.99,1.56,184.63,57.72,126.91,0.687374749498998
2022-06-25,3,1,6,10,0,1,1,1,0.76,0.697,0.55,0.1642,casual,58,4.99,1.56,289.42,90.48,198.94,0.6873747494989979
2022-06-25,3,1,6,11,0,1,1,1,0.8,0.7273,0.43,0.3284,casual,54,4.99,1.56,269.46000000000004,84.24000000000001,185.22000000000003,0.687374749498998
2022-06-25,3,1,6,12,0,1,1,2,0.76,0.6818,0.45,0.2985,casual,74,4.99,1.56,369.26,115.44,253.82,0.687374749498998
2022-06-25,3,1,6,13,0,1,1,1,0.72,0.6667,0.51,0.2985,casual,79,4.99,1.56,394.21000000000004,123.24000000000001,270.97,0.687374749498998
2022-06-25,3,1,6,14,0,1,1,1,0.78,0.697,0.43,0.2537,casual,90,4.99,1.56,449.1,140.4,308.70000000000005,0.687374749498998
2022-06-25,3,1,6,15,0,1,1,1,0.78,0.6818,0.38,0.4627,casual,65,4.99,1.56,324.35,101.4,222.95000000000002,0.687374749498998
2022-06-25,3,1,6,16,0,1,1,1,0.8,0.697,0.31,0.3881,casual,104,4.99,1.56,518.96,162.24,356.72,0.687374749498998
2022-06-25,3,1,6,17,0,1,1,1,0.8,0.6818,0.24,0.4627,casual,76,4.99,1.56,379.24,118.56,260.68,0.687374749498998
2022-06-25,3,1,6,18,0,1,1,1,0.76,0.6667,0.27,0.4478,casual,100,4.99,1.56,499.0,156.0,343.0,0.687374749498998
2022-06-25,3,1,6,19,0,1,1,1,0.74,0.6515,0.27,0.4627,casual,74,4.99,1.56,369.26,115.44,253.82,0.687374749498998
2022-06-25,3,1,6,20,0,1,1,1,0.72,0.6515,0.3,0.4478,casual,100,4.99,1.56,499.0,156.0,343.0,0.687374749498998
2022-06-25,3,1,6,21,0,1,1,1,0.68,0.6212,0.3,0.3284,casual,50,4.99,1.56,249.5,78.0,171.5,0.687374749498998
2022-06-25,3,1,6,22,0,1,1,1,0.66,0.6212,0.29,0.3881,casual,21,4.99,1.56,104.79,32.76,72.03,0.687374749498998
2022-06-25,3,1,6,23,0,1,1,1,0.64,0.6212,0.33,0.3284,casual,15,4.99,1.56,74.85000000000001,23.400000000000002,51.45,0.6873747494989979
2022-06-26,3,1,6,0,0,2,1,1,0.62,0.6212,0.33,0.3284,casual,8,4.99,1.56,39.92,12.48,27.44,0.687374749498998
2022-06-26,3,1,6,1,0,2,1,1,0.6,0.6212,0.35,0.3881,casual,11,4.99,1.56,54.89,17.16,37.730000000000004,0.687374749498998
2022-06-26,3,1,6,2,0,2,1,1,0.56,0.5303,0.43,0.2836,casual,2,4.99,1.56,9.98,3.12,6.86,0.687374749498998
2022-06-26,3,1,6,3,0,2,1,1,0.54,0.5152,0.45,0.2836,casual,2,4.99,1.56,9.98,3.12,6.86,0.687374749498998
2022-06-26,3,1,6,4,0,2,1,1,0.54,0.5152,0.45,0.2985,casual,1,4.99,1.56,4.99,1.56,3.43,0.687374749498998
2022-06-26,3,1,6,5,0,2,1,1,0.52,0.5,0.48,0.3881,casual,3,4.99,1.56,14.97,4.68,10.290000000000001,0.687374749498998
2022-06-26,3,1,6,6,0,2,1,1,0.52,0.5,0.52,0.2985,casual,12,4.99,1.56,59.88,18.72,41.160000000000004,0.687374749498998
2022-06-26,3,1,6,7,0,2,1,1,0.52,0.5,0.52,0.3582,casual,21,4.99,1.56,104.79,32.76,72.03,0.687374749498998
2022-06-26,3,1,6,8,0,2,1,1,0.56,0.5303,0.49,0.3284,casual,34,4.99,1.56,169.66,53.04,116.62,0.687374749498998
2022-06-26,3,1,6,9,0,2,1,1,0.58,0.5455,0.46,0.4179,casual,30,4.99,1.56,149.70000000000002,46.800000000000004,102.9,0.6873747494989979
2022-06-26,3,1,6,10,0,2,1,1,0.62,0.6212,0.41,0.3582,casual,37,4.99,1.56,184.63,57.72,126.91,0.687374749498998
2022-06-26,3,1,6,11,0,2,1,1,0.64,0.6212,0.36,0.4179,casual,46,4.99,1.56,229.54000000000002,71.76,157.78000000000003,0.687374749498998
2022-06-26,3,1,6,12,0,2,1,1,0.66,0.6212,0.34,0.4478,casual,80,4.99,1.56,399.20000000000005,124.80000000000001,274.40000000000003,0.687374749498998
2022-06-26,3,1,6,13,0,2,1,1,0.7,0.6364,0.3,0.4627,casual,74,4.99,1.56,369.26,115.44,253.82,0.687374749498998
2022-06-26,3,1,6,14,0,2,1,1,0.7,0.6364,0.3,0.4627,casual,81,4.99,1.56,404.19,126.36,277.83,0.6873747494989979
2022-06-26,3,1,6,15,0,2,1,1,0.72,0.6515,0.28,0.4627,casual,88,4.99,1.56,439.12,137.28,301.84000000000003,0.687374749498998
2022-06-26,3,1,6,16,0,2,1,1,0.72,0.6364,0.26,0.4925,casual,67,4.99,1.56,334.33000000000004,104.52000000000001,229.81000000000003,0.687374749498998
2022-06-26,3,1,6,17,0,2,1,1,0.72,0.6515,0.28,0.4179,casual,104,4.99,1.56,518.96,162.24,356.72,0.687374749498998
2022-06-26,3,1,6,18,0,2,1,1,0.72,0.6515,0.28,0.3582,casual,105,4.99,1.56,523.95,163.8,360.15000000000003,0.687374749498998
